Application_ID,Applicant_ID,Business_Sector,Business_Location,Business_Age,Number_of_Employees,Annual_Revenue,Application_Date,Monthly_Income,Monthly_Expenses,Cash_Flow,Loan_Amount,Loan_Tenure,Existing_Debt,Collateral_Value,Debt_to_Income,DSCR,Credit_History,Previous_Default,Previous_Loan_Count,Previous_Late_Payment,Credit_Score,Application_Status,Rejection_Reason,Processing_Time,Default_Flag,Days_Past_Due,Repayment_Status
APP05004,SME05004,Services,Khulna,3.4,9,3512529,2024-01-07,70928,47717,23211,795000,24,128160,1264080,0.62,0.7,2.9,0,1,0,693,Rejected,High debt-to-income,7.7,NA,NA,NA
APP05005,SME05005,Retail,Barishal,3.9,26,3496429,2026-07-03,79284,59973,19311,704000,48,30548,663445,0.22,1.32,3.1,0,2,1,686,Approved,NA,4.9,1,32,Default
APP05006,SME05006,Trading,Sylhet,4.8,7,4315439,2025-03-27,118394,73726,44668,963000,60,240389,1067476,0.3,2.78,4.4,1,1,1,637,Rejected,Previous default record,10.1,NA,NA,NA
APP05007,SME05007,Manufacturing,Dhaka,16.4,4,1628337,2024-09-23,22567,11838,10729,389000,48,833062,269374,3.44,1.32,10.9,0,9,0,741,Rejected,High debt-to-income,13.9,NA,NA,NA
APP05008,SME05008,Textiles,Sylhet,8.2,38,1526017,2025-10-02,35110,25667,9443,709000,12,63005,682022,1.83,0.3,4.5,0,2,1,624,Rejected,Insufficient collateral,2.6,NA,NA,NA
APP05009,SME05009,Services,Rajshahi,6.2,12,645563,2025-04-12,18826,9674,9152,111000,36,268158,140968,1.35,2.97,4,0,4,2,626,Rejected,High debt-to-income,5.2,NA,NA,NA
APP05010,SME05010,Trading,Barishal,4,25,1285792,2024-11-24,28599,13388,15211,706000,24,2667278,607375,8.8,0.52,3.2,1,2,3,478,Rejected,High debt-to-income,1.3,NA,NA,NA
APP05011,SME05011,Retail,Rajshahi,1.8,3,1923692,2025-12-12,48984,33905,15079,1060000,36,271324,871143,1.06,0.51,1.6,0,2,0,593,Approved,NA,8.5,0,0,Current
APP05012,SME05012,Trading,Barishal,6.7,32,1664236,2026-04-10,23281,19304,3977,715000,36,336665,742791,2.06,0.3,4.1,0,6,1,562,Rejected,High debt-to-income,7,NA,NA,NA
APP05013,SME05013,Manufacturing,Khulna,9.8,21,1648153,2024-04-25,30559,21898,8661,733000,12,146296,945207,2.4,0.3,6.1,1,2,2,532,Rejected,Previous default record,6.1,NA,NA,NA
APP05014,SME05014,Trading,Khulna,6.2,11,3960513,2025-05-18,85519,36753,48766,1184000,60,110816,1316410,0.34,2.47,6.1,0,4,2,690,Approved,NA,10.9,0,0,Current
APP05015,SME05015,Services,Rajshahi,7.7,4,679770,2025-08-08,14362,11025,3337,282000,12,120527,251870,2.34,0.3,7.5,0,2,0,633,Rejected,High debt-to-income,6.3,NA,NA,NA
APP05016,SME05016,Trading,Dhaka,14.1,21,1689367,2025-10-05,34783,19660,15123,462000,24,130492,727079,0.87,0.79,13.8,1,5,2,642,Rejected,Previous default record,1.8,NA,NA,NA
APP05017,SME05017,Services,Chattogram,3.4,12,3102060,2024-05-01,76403,60103,16300,1599000,60,162517,1678824,0.53,0.61,2,0,0,1,602,Approved,NA,13.6,0,0,Current
APP05018,SME05018,Trading,Sylhet,6.3,21,881519,2025-01-15,25638,18834,6804,136000,12,249809,156334,1.25,0.6,4.9,0,1,0,676,Rejected,High debt-to-income,8.7,NA,NA,NA
APP05019,SME05019,Agriculture,Dhaka,8.3,16,5265947,2025-02-28,123172,75721,47451,2808000,48,41778,1945722,0.5,0.81,7.7,0,5,1,650,Rejected,Insufficient collateral,4.8,NA,NA,NA
APP05020,SME05020,Trading,Chattogram,8.8,4,1430241,2024-05-22,38363,29741,8622,338000,12,38209,419722,0.82,0.31,4.8,1,0,1,525,Rejected,Previous default record,5.2,NA,NA,NA
APP05021,SME05021,Trading,Barishal,3.4,8,1118086,2026-07-12,27259,20332,6927,441000,60,169744,626024,0.79,0.94,2.5,0,1,2,530,Rejected,Incomplete documentation,2.5,NA,NA,NA
APP05022,SME05022,Trading,Barishal,3.6,8,5295560,2025-10-26,103491,42471,61020,2915000,48,20325,1800785,0.6,1,2,0,2,0,644,Rejected,Insufficient collateral,2.1,NA,NA,NA
APP05023,SME05023,Manufacturing,Chattogram,7.1,5,1067102,2024-01-25,19116,12566,6550,361000,36,157472,471972,1.21,0.65,3.7,0,3,0,644,Rejected,High debt-to-income,3.1,NA,NA,NA
APP05024,SME05024,Textiles,Rajshahi,9.4,26,2229576,2025-09-18,64113,49783,14330,497000,60,425042,433150,0.68,1.73,7.3,0,2,0,753,Rejected,Insufficient collateral,5.5,NA,NA,NA
APP05025,SME05025,Manufacturing,Rajshahi,4.3,9,5455831,2025-12-18,124315,56227,68088,2702000,24,500349,1826032,1.24,0.6,3.6,0,4,0,649,Rejected,Insufficient collateral,3.5,NA,NA,NA
APP05026,SME05026,Retail,Rajshahi,14.4,7,2510618,2025-10-28,45416,30573,14843,817000,48,84908,741497,0.53,0.87,14.3,0,4,1,686,Rejected,Insufficient collateral,2.5,NA,NA,NA
APP05027,SME05027,Trading,Chattogram,0.3,6,1783069,2024-01-08,43248,18321,24927,436000,24,50868,402723,0.52,1.37,0.2,1,0,1,589,Rejected,Previous default record,6.2,NA,NA,NA
APP05028,SME05028,Agriculture,Rajshahi,8.3,15,2151872,2025-09-16,52118,38930,13188,811000,36,54553,1104146,0.52,0.59,7.1,0,3,0,755,Rejected,High debt-to-income,3.1,NA,NA,NA
APP05029,SME05029,Trading,Rajshahi,7.2,5,1394054,2024-02-15,27207,19308,7899,303000,12,38461,403233,1.05,0.31,6.5,0,3,1,672,Rejected,High debt-to-income,2.8,NA,NA,NA
APP05030,SME05030,Trading,Khulna,1.1,3,1607817,2025-08-15,28102,16569,11533,690000,48,691605,717210,2.56,0.8,1,0,0,0,563,Rejected,High debt-to-income,17.5,NA,NA,NA
APP05031,SME05031,Manufacturing,Chattogram,1.8,3,1188639,2026-08-03,22637,17958,4679,597000,12,289227,714391,3.26,0.3,1.5,0,0,1,578,Rejected,High debt-to-income,12.8,NA,NA,NA
APP05032,SME05032,Retail,Dhaka,1.2,8,761054,2024-01-01,21598,13376,8222,386000,48,171416,570795,1.03,1.02,1.2,0,0,1,593,Rejected,High debt-to-income,1,NA,NA,NA
APP05033,SME05033,Retail,Chattogram,11.1,14,2160351,2026-03-20,61282,35176,26106,1010000,12,1518654,985827,3.44,0.31,8.6,0,3,0,677,Rejected,High debt-to-income,6.2,NA,NA,NA
APP05034,SME05034,Trading,Khulna,7.5,6,962497,2026-06-22,28045,15693,12352,278000,60,87128,259565,0.42,2.67,6.3,0,1,0,722,Approved,NA,5.1,0,0,Current
APP05035,SME05035,Retail,Dhaka,2.5,6,1156052,2024-08-25,17698,9270,8428,272000,60,601937,382698,3.09,1.86,1.6,0,0,0,577,Rejected,High debt-to-income,8.3,NA,NA,NA
APP05036,SME05036,Textiles,Rajshahi,3.9,5,1974048,2025-06-30,43317,20889,22428,582000,60,128733,926242,0.47,2.31,3.2,1,2,5,534,Rejected,Previous default record,3.6,NA,NA,NA
APP05037,SME05037,Manufacturing,Rajshahi,6.1,7,1682196,2025-01-23,33084,16491,16593,931000,24,5811,1042115,1.19,0.43,6,0,6,1,690,Approved,NA,4.2,0,0,Current
APP05038,SME05038,Retail,Barishal,7.2,2,4100557,2024-12-04,107856,86256,21600,858000,36,199467,1289646,0.38,0.91,5.9,0,6,0,671,Approved,NA,4.7,0,0,Current
APP05039,SME05039,Agriculture,Sylhet,3.8,4,867924,2025-04-16,17358,8195,9163,324000,36,1878280,394080,9.54,1.02,2.7,0,1,1,626,Rejected,High debt-to-income,11.6,NA,NA,NA
APP05040,SME05040,Services,Dhaka,9.3,10,4967172,2025-02-19,138067,85062,53005,1075000,60,813942,1071221,0.62,2.96,8.7,0,4,0,725,Approved,NA,2.9,0,0,Current
APP05041,SME05041,Textiles,Chattogram,2.2,5,2038690,2025-07-27,28653,22646,6007,327000,48,43155,511979,0.36,0.88,1.6,0,1,3,626,Rejected,High debt-to-income,11.7,NA,NA,NA
APP05042,SME05042,Services,Sylhet,17.9,12,4087602,2026-08-23,105562,51396,54166,1364000,48,376669,1489054,0.57,1.91,13.8,0,4,1,711,Approved,NA,12.2,0,0,Current
APP05043,SME05043,Services,Chattogram,4.6,4,4744048,2026-04-10,132190,107170,25020,1716000,48,298769,2674398,0.46,0.7,4.5,1,0,1,603,Rejected,Previous default record,9.5,NA,NA,NA
APP05044,SME05044,Manufacturing,Khulna,11.5,6,3832324,2025-09-04,55853,36404,19449,1078000,48,133464,1297311,0.6,0.87,6.3,0,3,0,668,Rejected,High debt-to-income,4,NA,NA,NA
APP05045,SME05045,Textiles,Chattogram,14,3,898649,2024-04-03,19641,13194,6447,262000,60,165801,405639,0.93,1.48,10.2,0,7,0,753,Approved,NA,4.8,0,0,Current
APP05046,SME05046,Retail,Chattogram,2.3,12,4408729,2025-01-30,104916,66708,38208,2434000,36,290348,2286009,0.88,0.57,1.8,0,1,1,636,Rejected,Insufficient collateral,6.3,NA,NA,NA
APP05047,SME05047,Agriculture,Rajshahi,2.7,9,4506095,2024-03-04,98313,62707,35606,1030000,12,45830,1018619,0.91,0.41,1.5,0,1,0,610,Rejected,Insufficient collateral,5.6,NA,NA,NA
APP05048,SME05048,Services,Dhaka,0.4,4,2147054,2024-03-24,42072,27869,14203,338000,60,78283,218017,0.29,2.52,0.4,1,1,3,487,Rejected,Previous default record,9.8,NA,NA,NA
APP05049,SME05049,Manufacturing,Chattogram,5.1,9,3037421,2025-04-20,56512,35596,20916,518000,36,425656,638452,0.88,1.45,3.8,0,5,1,608,Rejected,High debt-to-income,25.9,NA,NA,NA
APP05050,SME05050,Services,Khulna,7.9,16,1347302,2025-05-02,33034,25958,7076,646000,24,19544,485151,0.86,0.3,5.4,0,3,0,662,Rejected,Insufficient collateral,9.4,NA,NA,NA
APP05051,SME05051,Manufacturing,Barishal,6,3,1091170,2024-09-14,15389,9103,6286,569000,60,313216,455714,2.31,0.66,4.5,0,2,0,662,Rejected,High debt-to-income,1.8,NA,NA,NA
APP05052,SME05052,Trading,Barishal,7.6,6,4499413,2025-10-15,96926,81145,15781,2116000,36,35238,1590903,0.64,0.3,7.1,0,5,2,698,Rejected,Insufficient collateral,1.8,NA,NA,NA
APP05053,SME05053,Textiles,Sylhet,2,7,901005,2024-06-17,22297,14832,7465,370000,48,267459,325504,1.35,0.97,1.3,0,2,0,624,Rejected,Insufficient collateral,13.6,NA,NA,NA
APP05054,SME05054,Manufacturing,Chattogram,8.3,10,1675812,2025-12-10,45955,26428,19527,849000,60,120378,1030511,0.53,1.38,7.7,0,3,0,676,Rejected,Incomplete documentation,3,NA,NA,NA
APP05055,SME05055,Trading,Khulna,7.6,7,966444,2024-07-28,21864,12294,9570,528000,48,54394,643234,0.71,0.87,4.7,1,2,4,483,Rejected,Previous default record,13.7,NA,NA,NA
APP05056,SME05056,Trading,Sylhet,12.1,13,2665905,2025-12-18,41528,17532,23996,753000,12,440637,556077,2.4,0.38,7.2,0,2,0,606,Rejected,High debt-to-income,11.7,NA,NA,NA
APP05057,SME05057,Manufacturing,Sylhet,7.2,3,1357514,2025-10-05,23873,19276,4597,601000,48,96711,932465,0.86,0.37,5.7,0,2,0,743,Rejected,High debt-to-income,5.6,NA,NA,NA
APP05058,SME05058,Manufacturing,Dhaka,7.1,7,2717001,2025-05-13,51535,26418,25117,1109000,48,1306638,1372053,2.56,1.09,4.2,0,5,0,625,Approved,NA,3.4,0,0,Current
APP05059,SME05059,Manufacturing,Khulna,10.6,6,1280772,2025-04-04,26791,12396,14395,216000,24,199415,245800,0.96,1.6,10.6,0,7,0,766,Rejected,High debt-to-income,18,NA,NA,NA
APP05060,SME05060,Retail,Rajshahi,5.5,9,1511594,2026-01-02,43459,32934,10525,635000,48,121483,499098,0.54,0.8,5.4,0,3,0,694,Rejected,Insufficient collateral,4.1,NA,NA,NA
APP05061,SME05061,Trading,Sylhet,7.6,3,1785610,2026-07-14,28196,12243,15953,1000000,48,222284,1406991,1.4,0.77,7,0,3,0,737,Rejected,High debt-to-income,3.2,NA,NA,NA
APP05062,SME05062,Trading,Khulna,3.3,17,4009241,2025-02-15,72826,36468,36358,958000,12,56149,749009,1.16,0.46,2.4,0,1,2,605,Rejected,Insufficient collateral,4.1,NA,NA,NA
APP05063,SME05063,Retail,Dhaka,3.5,13,833755,2025-06-19,19858,8419,11439,172000,48,351569,230892,1.66,3.19,2.1,0,1,1,605,Approved,NA,6.3,0,0,Current
APP05064,SME05064,Services,Chattogram,5.4,3,1310283,2026-01-30,25453,15758,9695,235000,12,336430,191872,1.87,0.5,4.1,0,5,0,664,Rejected,Insufficient collateral,6.5,NA,NA,NA
APP05065,SME05065,Manufacturing,Dhaka,10.5,1,375569,2024-07-25,9159,5060,4099,157000,12,105859,230309,2.39,0.31,8.3,0,4,0,629,Rejected,High debt-to-income,5.6,NA,NA,NA
APP05066,SME05066,Retail,Dhaka,6.2,7,1508558,2025-01-22,23731,11241,12490,825000,12,231948,1202514,3.71,0.3,3.8,0,1,1,570,Rejected,High debt-to-income,5.7,NA,NA,NA
APP05067,SME05067,Trading,Khulna,7.1,19,4344113,2026-07-08,97780,62933,34847,2062000,12,332886,1686694,2.04,0.3,5.5,0,1,2,550,Rejected,High debt-to-income,14,NA,NA,NA
APP05068,SME05068,Services,Khulna,3.1,17,900439,2024-12-15,21313,14175,7138,146000,24,56974,125051,0.51,1.17,3,1,0,3,614,Rejected,Previous default record,9.8,NA,NA,NA
APP05069,SME05069,Manufacturing,Sylhet,13.8,7,2394963,2025-10-31,38865,30989,7876,974000,24,323344,1362402,1.74,0.3,13.3,0,6,0,599,Rejected,High debt-to-income,6.4,NA,NA,NA
APP05070,SME05070,Trading,Sylhet,12.1,21,1069045,2025-05-19,25579,12217,13362,375000,48,8162,470697,0.33,1.71,8.1,0,4,2,610,Rejected,Incomplete documentation,9.6,NA,NA,NA
APP05071,SME05071,Retail,Rajshahi,2.5,8,1399543,2026-01-15,33219,15907,17312,227000,48,434538,353881,1.23,3.66,1.6,0,0,1,618,Approved,NA,26.1,0,0,Current
APP05072,SME05072,Trading,Rajshahi,7.8,7,1207184,2025-06-21,24243,15341,8902,225000,12,404050,308762,2.16,0.47,6.3,0,1,1,624,Rejected,High debt-to-income,1,NA,NA,NA
APP05073,SME05073,Manufacturing,Rajshahi,15.2,25,1541887,2026-01-01,35639,14347,21292,829000,48,325591,801005,1.25,1.23,11.7,0,7,0,621,Rejected,Insufficient collateral,4.7,NA,NA,NA
APP05074,SME05074,Retail,Dhaka,6.5,14,10831853,2024-08-22,230831,155290,75541,5643000,48,37647,6999314,0.52,0.64,5.8,0,4,0,733,Approved,NA,4.9,0,0,Current
APP05075,SME05075,Services,Barishal,2.7,8,1819455,2025-11-24,50815,37493,13322,475000,60,132820,334620,0.37,1.68,1.6,0,1,0,616,Rejected,Insufficient collateral,10.7,NA,NA,NA
APP05076,SME05076,Services,Barishal,4.3,4,2879050,2025-04-23,64358,41997,22361,778000,60,160695,889918,0.41,1.72,3.4,0,1,0,612,Approved,NA,13.4,0,0,Current
APP05077,SME05077,Agriculture,Barishal,7.3,5,2583733,2025-05-04,66522,38049,28473,1456000,36,311879,1766290,1,0.7,4,0,1,0,595,Rejected,Incomplete documentation,3,NA,NA,NA
APP05078,SME05078,Retail,Sylhet,7.2,6,444006,2024-08-05,6315,3669,2646,145000,12,362913,89298,6.7,0.3,3.7,1,2,2,558,Rejected,High debt-to-income,2.5,NA,NA,NA
APP05079,SME05079,Trading,Rajshahi,16.5,4,580066,2024-06-06,12175,8331,3844,154000,48,13525,138755,0.36,1.2,10.9,0,8,1,704,Rejected,Insufficient collateral,2.6,NA,NA,NA
APP05080,SME05080,Manufacturing,Khulna,7,4,2101896,2025-07-01,56439,30903,25536,759000,12,51556,842587,1.2,0.4,6,0,0,0,628,Rejected,High debt-to-income,5.4,NA,NA,NA
APP05081,SME05081,Manufacturing,Dhaka,5.3,5,619729,2025-04-01,8768,5203,3565,149000,36,221399,175590,2.58,0.86,4.8,0,1,0,628,Rejected,High debt-to-income,1.8,NA,NA,NA
APP05082,SME05082,Trading,Khulna,6.7,25,3324188,2026-05-20,95110,54314,40796,1520000,36,85355,1091594,0.52,0.97,3.5,0,1,2,660,Approved,NA,8.8,0,0,Current
APP05083,SME05083,Trading,Sylhet,11.3,16,1297702,2026-01-11,16481,11848,4633,530000,24,558144,711352,4.16,0.3,9,0,4,1,629,Rejected,High debt-to-income,16.3,NA,NA,NA
APP05084,SME05084,Trading,Khulna,10.6,5,4015311,2026-02-13,70679,45292,25387,2324000,36,677753,3336427,1.71,0.39,9.1,0,4,0,752,Rejected,High debt-to-income,5.8,NA,NA,NA
APP05085,SME05085,Manufacturing,Barishal,2.6,3,2789985,2024-05-08,38398,19846,18552,746000,36,140132,1182732,0.84,0.9,1.9,1,1,1,557,Rejected,Previous default record,4.2,NA,NA,NA
APP05086,SME05086,Manufacturing,Chattogram,11.1,8,1785719,2025-12-06,37812,20883,16929,412000,36,29874,564105,0.37,1.48,8.1,0,5,1,733,Rejected,High debt-to-income,5.4,NA,NA,NA
APP05087,SME05087,Retail,Rajshahi,3.2,4,6514839,2024-07-24,103355,67301,36054,2327000,48,55811,2465801,0.51,0.74,1.7,1,1,2,577,Rejected,Previous default record,10.3,NA,NA,NA
APP05088,SME05088,Retail,Sylhet,5.2,58,2808164,2025-11-02,40188,30576,9612,1116000,36,132309,1589322,1.05,0.31,3.1,0,3,0,641,Rejected,High debt-to-income,4.6,NA,NA,NA
APP05089,SME05089,Trading,Chattogram,11.4,3,3404690,2026-08-02,78077,46519,31558,1945000,48,146499,1358724,0.68,0.78,6.9,0,1,0,737,Approved,NA,8.2,0,0,Current
APP05090,SME05090,Textiles,Rajshahi,1.7,6,3189652,2026-04-02,82319,38570,43749,1834000,12,262360,2773903,2.12,0.3,0.9,1,1,2,487,Rejected,Previous default record,5.6,NA,NA,NA
APP05091,SME05091,Trading,Khulna,0.1,2,2655132,2025-08-21,64323,41749,22574,736000,12,73891,1165402,1.05,0.37,0.1,0,0,0,637,Rejected,High debt-to-income,2.6,NA,NA,NA
APP05092,SME05092,Retail,Khulna,11.8,2,545591,2024-10-22,12766,7426,5340,205000,12,197204,243596,2.63,0.31,9,0,5,0,630,Rejected,High debt-to-income,6.7,NA,NA,NA
APP05093,SME05093,Textiles,Sylhet,3.1,12,5639188,2024-09-14,88478,59792,28686,1332000,60,233384,1759316,0.47,1.29,2.2,0,1,1,625,Rejected,Incomplete documentation,9.5,NA,NA,NA
APP05094,SME05094,Services,Sylhet,5.6,8,4797262,2024-08-04,134540,82008,52532,1770000,24,148098,1158730,0.64,0.71,4.7,0,3,1,629,Rejected,Insufficient collateral,8.1,NA,NA,NA
APP05095,SME05095,Trading,Dhaka,8.7,8,1310019,2025-01-30,19475,14512,4963,305000,36,42394,438608,0.62,0.59,5.9,0,5,1,620,Approved,NA,4.4,0,0,Current
APP05096,SME05096,Trading,Khulna,9.5,11,1439033,2024-11-04,24398,16896,7502,228000,12,386407,266221,2.1,0.39,8.7,0,6,0,648,Rejected,High debt-to-income,8.2,NA,NA,NA
APP05097,SME05097,Manufacturing,Chattogram,13.8,11,3700887,2024-08-27,75410,58434,16976,1536000,48,138259,2444638,0.58,0.53,7.8,0,3,0,696,Rejected,Incomplete documentation,3.7,NA,NA,NA
APP05098,SME05098,Retail,Khulna,4,4,766251,2024-05-06,9927,5618,4309,274000,36,373595,181063,3.9,0.57,3.3,0,0,0,563,Rejected,High debt-to-income,7.8,NA,NA,NA
APP05099,SME05099,Trading,Dhaka,8.7,9,1475677,2026-07-04,28750,13261,15489,371000,24,252374,380406,1.27,1,7.7,0,3,1,652,Rejected,High debt-to-income,5.5,NA,NA,NA
APP05100,SME05100,Agriculture,Barishal,5.6,6,2186795,2024-04-18,36618,18902,17716,1230000,60,319022,779624,1.29,0.86,3.2,0,1,0,614,Rejected,Insufficient collateral,12.8,NA,NA,NA
APP05101,SME05101,Agriculture,Barishal,4.5,12,4606420,2026-03-14,133101,82519,50582,1681000,36,44121,1024668,0.38,1.08,3.9,0,1,1,693,Approved,NA,9.5,0,0,Current
APP05102,SME05102,Trading,Chattogram,4.2,13,1759343,2025-05-08,45654,32416,13238,707000,12,20936,852860,1.33,0.3,2.8,0,1,1,600,Rejected,High debt-to-income,6.8,NA,NA,NA
APP05103,SME05103,Trading,Chattogram,12.2,4,1146332,2026-04-08,15024,7818,7206,178000,60,238832,268199,1.52,2.43,7,1,5,4,562,Rejected,Previous default record,14.3,NA,NA,NA
APP05104,SME05104,Manufacturing,Rajshahi,4,7,905071,2025-07-25,23612,17681,5931,194000,36,177370,308162,0.85,1.1,3.4,0,4,0,643,Rejected,Incomplete documentation,4.5,NA,NA,NA
APP05105,SME05105,Trading,Rajshahi,6,7,2216493,2024-10-25,41147,33272,7875,1116000,36,172846,1190963,1.1,0.3,5,0,2,0,670,Approved,NA,7.2,0,0,Current
APP05106,SME05106,Services,Dhaka,10.5,11,511960,2024-08-27,14664,6679,7985,222000,24,250351,181618,2.05,0.86,5.9,0,2,0,625,Rejected,High debt-to-income,10.5,NA,NA,NA
APP05107,SME05107,Trading,Chattogram,2,8,1493963,2025-12-29,20476,9131,11345,510000,12,106256,794176,2.51,0.3,1.1,0,1,0,544,Rejected,High debt-to-income,7.6,NA,NA,NA
APP05108,SME05108,Services,Rajshahi,1.9,2,5772101,2025-08-13,124417,94009,30408,1866000,36,179353,2289642,0.54,0.59,1.4,0,0,1,700,Rejected,High debt-to-income,3.2,NA,NA,NA
APP05109,SME05109,Manufacturing,Barishal,1.9,9,1258820,2025-04-27,23723,19044,4679,623000,48,456234,381959,2.15,0.36,1.8,0,0,1,476,Rejected,High debt-to-income,17.5,NA,NA,NA
APP05110,SME05110,Trading,Chattogram,1.8,9,6817443,2025-06-11,90775,41503,49272,2648000,12,864905,1979990,3.22,0.3,1.4,0,1,0,603,Rejected,High debt-to-income,11.5,NA,NA,NA
APP05111,SME05111,Retail,Barishal,3.1,4,856547,2024-08-20,18587,11900,6687,235000,24,83195,359764,0.9,0.68,2.8,0,1,3,626,Approved,NA,5.9,0,0,Current
APP05112,SME05112,Trading,Sylhet,1.2,8,1590006,2026-01-02,27440,20755,6685,825000,36,22498,1306921,0.9,0.3,0.8,1,0,0,545,Rejected,Previous default record,1.8,NA,NA,NA
APP05113,SME05113,Textiles,Rajshahi,2.3,8,2415803,2026-03-20,38320,18406,19914,568000,36,76629,580584,0.58,1.26,1.4,0,0,1,615,Rejected,High debt-to-income,5.6,NA,NA,NA
APP05114,SME05114,Retail,Dhaka,5.1,5,281667,2024-04-10,5427,4250,1177,61000,24,107619,81638,2.12,0.46,3,1,1,4,499,Rejected,Previous default record,3.9,NA,NA,NA
APP05115,SME05115,Retail,Barishal,3.6,1,1086419,2024-02-11,28732,17540,11192,501000,36,39545,738327,0.6,0.8,3.3,1,2,0,548,Rejected,Previous default record,3.9,NA,NA,NA
APP05116,SME05116,Textiles,Chattogram,3.8,8,3097888,2025-05-13,66817,49239,17578,599000,36,108448,926545,0.38,1.06,2.3,0,0,0,670,Rejected,Incomplete documentation,16,NA,NA,NA
APP05117,SME05117,Agriculture,Barishal,10.1,7,2237461,2026-07-30,51586,33652,17934,888000,24,540052,1120937,1.59,0.48,7.4,0,2,2,528,Rejected,High debt-to-income,8.6,NA,NA,NA
APP05118,SME05118,Services,Khulna,2.9,2,354605,2024-01-19,4529,2991,1538,172000,12,131436,197821,5.58,0.3,1.7,0,0,1,553,Rejected,High debt-to-income,17,NA,NA,NA
APP05119,SME05119,Services,Chattogram,3.1,8,1446933,2024-02-10,19695,13924,5771,751000,48,129294,842811,1.34,0.37,1.6,1,0,2,491,Rejected,Previous default record,4.2,NA,NA,NA
APP05120,SME05120,Trading,Barishal,3,7,1607902,2025-11-03,20325,9177,11148,824000,36,101283,725437,1.54,0.49,2.2,0,2,0,602,Rejected,Insufficient collateral,5.1,NA,NA,NA
APP05121,SME05121,Services,Khulna,0.8,8,2142619,2025-03-30,52513,38629,13884,749000,36,51974,651492,0.48,0.67,0.7,0,0,0,575,Approved,NA,1.6,0,0,Current
APP05122,SME05122,Manufacturing,Dhaka,5.6,14,1844056,2025-01-20,44933,36410,8523,359000,24,85744,485311,0.49,0.57,5,0,3,0,649,Rejected,Incomplete documentation,6.2,NA,NA,NA
APP05123,SME05123,Manufacturing,Khulna,3.6,5,557794,2024-04-22,7703,5110,2593,266000,36,74397,380188,1.76,0.35,2.9,0,0,2,577,Rejected,High debt-to-income,4.5,NA,NA,NA
APP05124,SME05124,Manufacturing,Barishal,6.4,11,3697157,2026-08-24,96736,67057,29679,1610000,36,99396,2075761,0.55,0.66,6.1,0,1,1,675,Rejected,High debt-to-income,5.2,NA,NA,NA
APP05125,SME05125,Manufacturing,Khulna,2.7,3,3675368,2025-03-11,93372,52322,41050,984000,24,177596,931909,0.6,1,1.6,0,1,1,612,Rejected,Insufficient collateral,13.2,NA,NA,NA
APP05126,SME05126,Trading,Dhaka,12.6,8,6713610,2025-10-22,100682,50948,49734,3568000,48,125525,3770478,0.84,0.67,6.8,0,1,0,690,Approved,NA,9.7,0,0,Current
APP05127,SME05127,Trading,Chattogram,7.3,43,1728221,2025-01-08,39566,25842,13724,730000,24,1248403,525399,3.4,0.45,6.7,0,2,1,620,Rejected,High debt-to-income,17,NA,NA,NA
APP05128,SME05128,Manufacturing,Sylhet,2.2,9,928945,2026-02-25,12531,7055,5476,521000,36,373859,474953,3.64,0.38,1.9,0,0,0,602,Rejected,High debt-to-income,14.3,NA,NA,NA
APP05129,SME05129,Retail,Khulna,19.3,2,1924412,2026-04-18,41306,23053,18253,1030000,12,4269715,676252,10.69,0.3,11.7,0,10,0,654,Rejected,High debt-to-income,3.5,NA,NA,NA
APP05130,SME05130,Agriculture,Sylhet,3.3,12,3175807,2025-11-14,54848,37807,17041,1902000,48,165703,1365914,0.97,0.43,2.4,1,1,3,570,Rejected,Previous default record,3.6,NA,NA,NA
APP05131,SME05131,Manufacturing,Dhaka,3.1,16,3139949,2024-09-06,66668,51465,15203,1577000,24,350086,2213448,1.42,0.3,2.1,0,0,0,655,Rejected,High debt-to-income,11.7,NA,NA,NA
APP05132,SME05132,Agriculture,Dhaka,8.8,30,1058243,2025-04-05,23956,11259,12697,427000,60,300466,615008,1.34,1.78,6.6,1,5,6,627,Rejected,Previous default record,9.4,NA,NA,NA
APP05133,SME05133,Trading,Barishal,3,7,1712079,2025-06-10,36785,22660,14125,511000,12,119213,612074,1.43,0.33,2.8,0,2,0,721,Rejected,High debt-to-income,7.2,NA,NA,NA
APP05134,SME05134,Services,Dhaka,15.8,3,5475111,2025-05-08,154146,76406,77740,1583000,36,696225,1432937,0.66,1.77,13.5,0,12,1,692,Approved,NA,4.7,0,0,Current
APP05135,SME05135,Trading,Chattogram,4.7,40,1464351,2024-09-22,37122,17708,19414,554000,12,155637,507725,1.59,0.42,4.2,0,2,0,626,Rejected,Insufficient collateral,3.3,NA,NA,NA
APP05136,SME05136,Retail,Sylhet,3,4,5476659,2025-12-16,133636,103066,30570,3042000,48,300851,4086725,0.66,0.48,2.8,0,0,1,615,Rejected,High debt-to-income,3.8,NA,NA,NA
APP05137,SME05137,Retail,Rajshahi,21.9,7,5798231,2025-12-03,105932,70960,34972,1484000,36,317149,2286953,0.64,0.85,15.5,0,7,0,731,Rejected,Incomplete documentation,7.1,NA,NA,NA
